,JUDE_T0,SABRA_T0,JOHNER_T0,FERRO_T0,WIERZBOWSKI_T0,HILLARD_T0,CROWE_T0,AARON_T0,JUDE_T1,SABRA_T1,JOHNER_T1,FERRO_T1,WIERZBOWSKI_T1,HILLARD_T1,CROWE_T1,AARON_T1,JUDE_T2,SABRA_T2,JOHNER_T2,FERRO_T2,WIERZBOWSKI_T2,HILLARD_T2,CROWE_T2,AARON_T2,JUDE_T3,SABRA_T3,JOHNER_T3,FERRO_T3,WIERZBOWSKI_T3,HILLARD_T3,CROWE_T3,AARON_T3,CALL_T0,OUTLIER_C_T0,CALL_T1,OUTLIER_C_T1,CALL_T2,OUTLIER_C_T2,CALL_T3,OUTLIER_C_T3,APONE_T0,APONE_T1,APONE_T2,APONE_T3,BURKE_T0,BURKE_T1,BURKE_T2,BURKE_T3,DISTEPHANO_T0,DISTEPHANO_T1,DISTEPHANO_T2,DISTEPHANO_T3,HICKS_T0,HICKS_T1,HICKS_T2,HICKS_T3,HUDSON_T0,HUDSON_T1,HUDSON_T2,HUDSON_T3,TULLY_T0,TULLY_T1,TULLY_T2,TULLY_T3,BOGGS_T0,BOGGS_T1,BOGGS_T2,BOGGS_T3,CLEMENS_T0,CLEMENS_T1,CLEMENS_T2,CLEMENS_T3,DIETRICH_T0,DIETRICH_T1,DIETRICH_T2,DIETRICH_T3,JACOBS_T0,JACOBS_T1,JACOBS_T2,JACOBS_T3,RAINS_T0,RAINS_T1,RAINS_T2,RAINS_T3,WREN_T0,WREN_T1,WREN_T2,WREN_T3,BELLOT_T0,BELLOT_T1,BELLOT_T2,CHRISTIE_T0,CHRISTIE_T1,CHRISTIE_T2,FRANK_T0,FRANK_T1,FRANK_T2,FROST_T0,FROST_T1,FROST_T2,GORMAN_T0,GORMAN_T1,GORMAN_T2,NEWT_T0,NEWT_T1,NEWT_T2,PURVIS_T0,PURVIS_T1,PURVIS_T2,TROY_T0,TROY_T1,TROY_T2,VRIESS_T0,VRIESS_T1,VRIESS_T2,WILLIAMSON_T0,WILLIAMSON_T1,WILLIAMSON_T2,ANDREWS_T0,ANDREWS_T1,ANDREWS_T2,GREGOR_T0,GREGOR_T1,GREGOR_T2,GOLIC_T0,GOLIC_T1,GOLIC_T2,SKELL_T0,SKELL_T1,SKELL_T2,PEREZ_T0,PEREZ_T1,PEREZ_T2,BISHOP_T0,BISHOP_T1,DILLON_T0,DILLON_T1,DRAKE_T0,DRAKE_T1,RIPLEY_T0,RIPLEY_T1,SPUNKMEYER_T0,SPUNKMEYER_T1
HVAR_005,6.382376990448774,1.2394190366067317,2.2394190366067317,1.2394190366067317,2.6544565358855756,0.6544565358855756,2.976384630772938,0.6544565358855756,-0.3455434641144244,-0.3455434641144244,0.6544565358855756,-0.3455434641144244,-0.3455434641144244,1.9763846307729378,-0.3455434641144244,-0.3455434641144244,-0.01970893284731723,-0.01970893284731723,-0.01970893284731723,-0.01970893284731723,-0.01970893284731723,-0.01970893284731723,-0.01970893284731723,1.0889811275802845,-0.01970893284731723,-0.01970893284731723,0.9802910671526828,-0.01970893284731723,1.0889811275802845,1.0889811275802845,2.0889811275802845,1.0889811275802845,1.5652535678738388,1.6544565358855756,12.523279090660575,13.902503784938132,3.4109092224676467,13.123514823276533,-0.01970893284731723,3.0889811275802845,3.5613471314940943,13.199058800970917,13.076182530473602,6.732837317355009,0.6544565358855756,7.555323343866324,10.265693286014931,4.789420845721377,0.6544565358855756,13.528477303544552,9.725124904652228,8.620362588096597,3.8243815373278878,9.675436474789787,14.28228731736473,5.761650780677343,4.902384049329161,16.763501572466584,12.835548894345878,10.867511682621068,1.2394190366067317,9.099471381753999,8.189744432781632,5.595000911267891,5.844281094765593,15.68546844332328,8.489860563862468,16.806711093857395,6.844281094765593,17.304267036127655,19.911861079171175,8.83204010856874,4.2983127256603,10.220510574056668,13.743607191386731,13.389047637537608,3.113888154522873,19.58602654790407,8.189744432781632,19.123414728482736,5.269166380000784,-0.3455434641144244,12.835548894345878,19.154616997080616,1.9763846307729378,1.6544565358855756,13.420121951134075,16.390013466827945,3.8871816627612015,13.524893332238024,-0.01970893284731723,0.6544565358855756,7.555323343866324,-0.01970893284731723,0.6544565358855756,13.528477303544552,-0.01970893284731723,3.8243815373278878,9.675436474789787,-0.01970893284731723,5.228218580596268,17.089336103733693,1.5652535678738388,1.5652535678738388,9.425305913021106,-0.01970893284731723,5.844281094765593,15.68546844332328,-0.01970893284731723,7.1701156260327,17.63010156739476,-0.01970893284731723,4.624147256927407,10.546345105323775,-0.01970893284731723,3.113888154522873,19.58602654790407,-0.01970893284731723,5.813181081317424,-0.01970893284731723,1.0889811275802845,0.6544565358855756,-0.3455434641144244,1.0889811275802845,4.838272062280255,-0.01970893284731723,1.0889811275802845,2.565253567873839,-0.01970893284731723,1.0889811275802845,-0.3455434641144244,-0.3455434641144244,2.6739436283014406,4.228218580596268,-0.01970893284731723,0.9802910671526828,-0.01970893284731723,1.9802910671526828,0.9802910671526828,-0.01970893284731723,-0.01970893284731723,3.150216068594995,1.5652535678738388
HVAR_006,6.006431162679478,1.2515436605160097,1.9885092546822158,1.2515436605160097,2.473936081852458,0.6665811597948537,2.836506161237166,0.6665811597948537,-0.33341884020514634,-0.33341884020514634,0.6665811597948537,-0.33341884020514634,-0.33341884020514634,1.6665811597948537,-0.33341884020514634,-0.33341884020514634,-0.03153474629090791,-0.03153474629090791,-0.03153474629090791,-0.03153474629090791,-0.03153474629090791,-0.03153474629090791,-0.03153474629090791,1.0955693578563097,-0.03153474629090791,-0.03153474629090791,0.9684652537090921,-0.03153474629090791,1.0955693578563097,1.0955693578563097,2.0955693578563097,1.0955693578563097,0.9684652537090921,1.2515436605160097,12.240228347288175,13.776122047441568,3.0955693578563097,12.846132827776973,-0.03153474629090791,2.680531858577466,3.367020877935946,12.828500325222102,12.928648235540965,6.380971576718558,0.6665811597948537,7.259038197062934,9.826446248836664,4.5550009764936075,0.6665811597948537,13.415088516170623,9.635576795784118,8.380971576718558,3.6665811597948537,9.502631514852924,14.051778362359848,5.360782676487853,4.666581159794854,16.411283627035893,12.606222199121238,10.617721431226407,1.2515436605160097,8.912133866050535,7.899202591271979,5.39473000841119,5.856405718674871,15.58846857469802,8.333974097181388,16.608772623422862,6.394501614358052,17.124715383516026,19.787337603588895,8.623101282237059,4.058898582573614,10.01530931402593,13.514756857442837,13.013687208888081,2.836506161237166,19.496910670224743,7.899202591271979,18.810659957089634,5.0241331644129374,-0.33341884020514634,12.606222199121238,18.89894562066857,1.6665811597948537,1.2515436605160097,13.034049681770593,16.4819152867246,3.6689049718501843,13.130384419136341,-0.03153474629090791,0.6665811597948537,7.259038197062934,-0.03153474629090791,0.6665811597948537,13.415088516170623,-0.03153474629090791,3.6665811597948537,9.502631514852924,-0.03153474629090791,4.968465253709092,16.713167720950132,1.5534277544302482,1.5534277544302482,9.214017959964774,-0.03153474629090791,5.856405718674871,15.58846857469802,-0.03153474629090791,6.696385708272291,17.426599477430265,-0.03153474629090791,4.360782676487853,10.31719340794017,-0.03153474629090791,2.836506161237166,19.496910670224743,-0.03153474629090791,5.460318350038767,-0.03153474629090791,1.0955693578563097,0.6665811597948537,-0.33341884020514634,1.0955693578563097,4.72335275587256,-0.03153474629090791,1.0955693578563097,2.2903933485964543,-0.03153474629090791,1.0955693578563097,-0.33341884020514634,-0.33341884020514634,2.680531858577466,4.055928094959431,-0.03153474629090791,0.9684652537090921,-0.03153474629090791,1.968465253709092,0.9684652537090921,-0.03153474629090791,-0.03153474629090791,2.968465253709092,1.5534277544302482
HVAR_007,6.033060954455486,1.2604714505585584,1.9974370447247645,1.2604714505585584,2.4828638718950065,0.6755089498374023,2.8454339512797144,0.6755089498374023,-0.3244910501625977,-0.3244910501625977,0.6755089498374023,-0.3244910501625977,-0.3244910501625977,1.9974370447247645,-0.3244910501625977,-0.3244910501625977,-0.035134202811979875,-0.035134202811979875,-0.035134202811979875,-0.035134202811979875,-0.035134202811979875,-0.035134202811979875,-0.035134202811979875,1.0821381368589509,-0.035134202811979875,-0.035134202811979875,0.9648657971880201,-0.035134202811979875,1.0821381368589509,1.0821381368589509,2.082138136858951,1.0821381368589509,0.9648657971880201,1.2604714505585584,12.118970562064796,13.727974399120088,3.082138136858951,12.791017011988227,-0.035134202811979875,2.667100637580107,3.2604714505585584,12.830168859970449,12.843491526993377,6.439690141477035,0.6755089498374023,7.333720432589197,9.74622551071268,4.404066231746313,0.6755089498374023,13.227457480430399,9.685964985895206,8.589932777057648,3.582399545445921,9.486080584578549,13.951241176623354,5.549828297909176,4.582399545445921,16.5368988093714,12.559656915277285,10.662702155150397,0.6755089498374023,8.92817438228765,7.7786469884050575,5.424297415825317,5.652788873337319,15.55774599305999,8.301306657321112,16.594446516429517,6.362009477020621,17.268228759792635,19.77779514614579,8.672224929268904,4.1349405684747,9.935252213528184,13.508622650563915,12.854865086098801,2.8454339512797144,19.39175570380487,7.7786469884050575,18.78753428516382,5.033060954455486,-0.3244910501625977,12.559656915277285,18.89264954522129,1.9974370447247645,1.2604714505585584,13.10808955331187,16.372432321350708,3.549828297909176,13.119525707321067,-0.035134202811979875,0.6755089498374023,7.333720432589197,-0.035134202811979875,0.6755089498374023,13.227457480430399,-0.035134202811979875,3.582399545445921,9.486080584578549,-0.035134202811979875,4.871756392796539,16.82625565672202,1.5498282979091762,0.9648657971880201,9.217531229638269,-0.035134202811979875,5.652788873337319,15.55774599305999,-0.035134202811979875,6.651366324371239,17.557585607143253,-0.035134202811979875,4.424297415825317,10.224609060878802,-0.035134202811979875,2.8454339512797144,19.39175570380487,-0.035134202811979875,5.6087219869627445,-0.035134202811979875,1.0821381368589509,0.6755089498374023,-0.3244910501625977,1.0821381368589509,4.6087219869627445,-0.035134202811979875,1.0821381368589509,2.2867938920753823,-0.035134202811979875,1.0821381368589509,-0.3244910501625977,-0.3244910501625977,2.667100637580107,4.212793310631605,-0.035134202811979875,0.9648657971880201,-0.035134202811979875,1.9648657971880201,0.9648657971880201,-0.035134202811979875,-0.035134202811979875,2.96486579718802,1.5498282979091762
HVAR_008,6.3153460902817375,1.242097108251099,1.979062702417305,1.242097108251099,2.657134607529943,0.6571346075299429,2.979062702417305,0.6571346075299429,-0.3428653924700571,-0.3428653924700571,0.6571346075299429,-0.3428653924700571,-0.3428653924700571,1.979062702417305,-0.3428653924700571,-0.3428653924700571,-0.02248421218693153,-0.02248421218693153,-0.02248421218693153,-0.02248421218693153,-0.02248421218693153,-0.02248421218693153,-0.02248421218693153,1.0910204424755037,-0.02248421218693153,-0.02248421218693153,0.9775157878130685,-0.02248421218693153,1.0910204424755037,1.0910204424755037,2.0910204424755037,1.0910204424755037,1.5624782885342245,1.242097108251099,12.528654869859057,13.929255827082665,3.412948537362866,12.96797435288678,-0.02248421218693153,2.6759829431966597,3.5640252031384616,13.139816537172809,13.155713772398048,6.67598294319666,0.6571346075299429,7.477313569945131,9.983140337006947,4.67598294319666,0.6571346075299429,13.530097997958674,9.850959900328444,8.653262866696576,3.744597448780282,9.662759156723823,14.156336227392448,5.649941129784564,4.744597448780282,16.70994673774725,12.684659189793978,10.778415687733373,1.242097108251099,9.184611613590338,8.032798223314257,5.469368884142743,5.905062120973528,15.61307959810145,8.645609294153141,16.836904811617543,6.58787194509283,17.270837756299798,19.892813119782463,8.89040512404303,4.300990797304667,10.173819556839554,13.828093335018682,13.214171875249079,3.11656622616724,19.588704619548437,8.032798223314257,19.0798937074097,5.148987703859618,-0.3428653924700571,12.684659189793978,19.18356907833606,1.979062702417305,1.657134607529943,13.354183849670736,16.408719547535608,3.884406383421587,13.460197717455936,-0.02248421218693153,0.6571346075299429,7.477313569945131,-0.02248421218693153,0.6571346075299429,13.530097997958674,-0.02248421218693153,3.744597448780282,9.662759156723823,-0.02248421218693153,5.064978629063408,17.030327918030373,1.5624782885342245,1.5624782885342245,9.504992793873464,-0.02248421218693153,5.905062120973528,15.61307959810145,-0.02248421218693153,6.908253125375955,17.591218936582923,-0.02248421218693153,4.621371977587793,10.494200737122679,-0.02248421218693153,3.11656622616724,19.588704619548437,-0.02248421218693153,5.649941129784564,-0.02248421218693153,1.0910204424755037,0.6571346075299429,-0.3428653924700571,1.0910204424755037,4.83549678294064,-0.02248421218693153,1.0910204424755037,2.5624782885342245,-0.02248421218693153,1.0910204424755037,-0.3428653924700571,-0.3428653924700571,2.6759829431966597,4.225443301256654,-0.02248421218693153,0.9775157878130685,-0.02248421218693153,1.9775157878130685,0.9775157878130685,-0.02248421218693153,-0.02248421218693153,3.1474407892553806,1.5624782885342245
HVAR_009,6.1229050090055175,1.232134078760276,1.969099672926482,1.232134078760276,2.64717157803912,0.6471715780391198,2.817096579481432,0.6471715780391198,-0.35282842196088016,-0.35282842196088016,0.6471715780391198,-0.35282842196088016,-0.35282842196088016,1.969099672926482,-0.35282842196088016,-0.35282842196088016,-0.018833681496044363,-0.018833681496044363,-0.018833681496044363,-0.018833681496044363,-0.018833681496044363,-0.018833681496044363,-0.018833681496044363,1.1073201037652805,-0.018833681496044363,-0.018833681496044363,0.9811663185039556,-0.018833681496044363,1.1073201037652805,1.1073201037652805,2.1073201037652805,1.1073201037652805,0.9811663185039556,1.232134078760276,12.210606213749319,13.672909837675231,3.1073201037652805,12.811285343948471,-0.018833681496044363,2.6922826044864365,3.454526500096724,13.028038445495653,12.913934711044874,6.566751722402578,0.6471715780391198,7.435074137430552,9.903007255578446,4.6922826044864365,0.6471715780391198,13.421443885773808,9.77395661280502,8.533584858467378,3.734634419289459,9.564543657515962,14.048348555348575,5.595876162619164,4.64717157803912,16.500054598044414,12.670945947881231,10.673781820198535,1.232134078760276,8.950952326216221,7.90002955577855,5.504728274560969,5.713260768496892,15.658267768729974,8.411100851942383,16.674741484613794,6.467350540454308,17.22616334428623,19.829772450049436,8.791737953245102,4.170733534096133,10.178553038555432,13.588612228186555,13.020583534394042,2.969099672926482,19.578741590057614,7.90002955577855,18.957677889863426,5.170733534096133,-0.35282842196088016,12.670945947881231,18.944742605375716,1.969099672926482,1.6471715780391198,13.384311524173752,16.45848189495922,3.78852124056156,13.362033185960488,-0.018833681496044363,0.6471715780391198,7.435074137430552,-0.018833681496044363,0.6471715780391198,13.421443885773808,-0.018833681496044363,3.734634419289459,9.564543657515962,-0.018833681496044363,4.981166318503956,16.83404933850925,1.5661288192251117,1.5661288192251117,9.284947066681058,-0.018833681496044363,5.713260768496892,15.658267768729974,-0.018833681496044363,6.8013452809191435,17.560158084751066,-0.018833681496044363,4.504728274560969,10.512547779020268,-0.018833681496044363,2.969099672926482,19.578741590057614,-0.018833681496044363,5.653591660475451,-0.018833681496044363,1.1073201037652805,0.6471715780391198,-0.35282842196088016,1.1073201037652805,4.9353626288908305,-0.018833681496044363,1.1073201037652805,2.303094413391318,-0.018833681496044363,1.1073201037652805,-0.35282842196088016,-0.35282842196088016,2.6922826044864365,4.068629159754295,-0.018833681496044363,0.9811663185039556,-0.018833681496044363,1.9811663185039556,0.9811663185039556,-0.018833681496044363,-0.018833681496044363,2.9811663185039556,1.5661288192251117
HVAR_010,6.268220607990404,1.2384732645963519,1.975438858762558,1.2384732645963519,2.4608656859328,0.6535107638751958,2.975438858762558,0.6535107638751958,-0.3464892361248042,-0.3464892361248042,0.6535107638751958,-0.3464892361248042,-0.3464892361248042,1.975438858762558,-0.3464892361248042,-0.3464892361248042,-0.028786751851224146,-0.028786751851224146,-0.028786751851224146,-0.028786751851224146,-0.028786751851224146,-0.028786751851224146,-0.028786751851224146,1.1242577025722262,-0.028786751851224146,-0.028786751851224146,0.9712132481487759,-0.028786751851224146,1.1242577025722262,1.1242577025722262,2.1242577025722262,1.1242577025722262,1.556175748869932,1.6535107638751958,12.314175241336475,13.972709409069516,3.1242577025722262,13.001880384395719,-0.028786751851224146,3.1242577025722262,3.653510763875196,13.16229592593971,12.988195595682424,6.647819658629239,0.6535107638751958,7.636504338569506,9.893054185223267,4.709220203293382,0.6535107638751958,13.39802929265512,9.84465736066415,8.567201198420953,3.823435765317508,9.622177557070405,14.288060431751248,5.699133702711975,4.653510763875196,16.558415818479403,12.707403749109702,10.85079649776156,1.2384732645963519,9.117035137146377,8.084955414197964,5.556175748869932,5.862964129504146,15.696281621535327,8.599991133538623,16.754439492166682,6.697904883233649,17.36561453390686,19.90278326016727,8.784994439365814,4.408398266038664,10.201369269933611,13.683310299236322,13.143153323693875,3.112942382512493,19.58508077589369,8.084955414197964,18.98599890852935,5.29736695364992,-0.3464892361248042,12.707403749109702,19.16554208520503,1.975438858762558,1.6535107638751958,13.315509156064593,16.581185504291557,3.971213248148776,13.479998410213287,-0.028786751851224146,0.6535107638751958,7.636504338569506,-0.028786751851224146,0.6535107638751958,13.39802929265512,-0.028786751851224146,3.823435765317508,9.622177557070405,-0.028786751851224146,4.971213248148776,16.87611830275298,1.556175748869932,1.556175748869932,9.434737621419956,-0.028786751851224146,5.862964129504146,15.696281621535327,-0.028786751851224146,7.015607367507229,17.68331701818044,-0.028786751851224146,4.726100750312244,10.519071754207193,-0.028786751851224146,3.112942382512493,19.58508077589369,-0.028786751851224146,5.925409558535651,-0.028786751851224146,1.1242577025722262,0.6535107638751958,-0.3464892361248042,1.1242577025722262,4.925409558535651,-0.028786751851224146,1.1242577025722262,2.556175748869932,-0.028786751851224146,1.1242577025722262,-0.3464892361248042,-0.3464892361248042,2.7092202032933823,4.219140761592361,-0.028786751851224146,0.9712132481487759,-0.028786751851224146,1.9712132481487759,0.9712132481487759,-0.028786751851224146,-0.028786751851224146,3.141138249591088,1.556175748869932
HVAR_011,2.711893026673618,1.1269305259524618,1.1269305259524618,1.1269305259524618,1.1269305259524618,1.1269305259524618,1.1269305259524618,1.1269305259524618,1.1269305259524618,1.1269305259524618,1.1269305259524618,1.1269305259524618,1.1269305259524618,2.711893026673618,1.1269305259524618,1.1269305259524618,-0.45573499427542785,-0.45573499427542785,-0.45573499427542785,-0.45573499427542785,-0.45573499427542785,-0.45573499427542785,-0.45573499427542785,-1.6904278864530937,-0.45573499427542785,-0.45573499427542785,-0.45573499427542785,-0.45573499427542785,-1.6904278864530937,-1.6904278864530937,-1.6904278864530937,-1.6904278864530937,-0.45573499427542785,8.203746123003292,11.69773496367696,7.059964844008615,-0.10546538573193764,6.389755056668947,-0.45573499427542785,5.386387710597737,2.126930525952462,12.129042302432314,15.541157718994887,16.729252544661,1.1269305259524618,7.171324645310915,12.28720595639116,13.7589142404543,1.1269305259524618,14.205248148168524,12.242535583416604,18.2411421255654,2.126930525952462,10.679599623466734,16.144540916108586,19.475835017743066,2.126930525952462,18.900694335921685,13.627079343396845,19.475835017743066,1.1269305259524618,9.092714810614549,14.939732199440773,19.475835017743066,4.126930525952462,13.516024047856936,6.186089060111906,18.2411421255654,5.374858039396047,17.002895804789343,19.475835017743066,18.24672518935553,2.126930525952462,11.797586775070902,14.055832369977272,18.05551227078924,2.126930525952462,21.058500537970957,14.939732199440773,18.2411421255654,5.586362144589759,1.1269305259524618,13.627079343396845,19.475835017743066,1.1269305259524618,2.126930525952462,17.416831679809327,19.475835017743066,0.5442650057245721,10.546376782204424,-0.45573499427542785,1.1269305259524618,7.171324645310915,-0.45573499427542785,1.1269305259524618,14.205248148168524,-0.45573499427542785,2.126930525952462,10.679599623466734,-0.45573499427542785,0.5442650057245721,17.318028815693793,1.5442650057245721,-0.45573499427542785,7.510049290386659,-0.45573499427542785,4.126930525952462,13.516024047856936,0.5442650057245721,3.7921925191681574,15.420230284561454,-0.45573499427542785,0.5442650057245721,10.214921254843013,-0.45573499427542785,2.126930525952462,21.058500537970957,-0.45573499427542785,1.5442650057245721,-0.45573499427542785,-1.6904278864530937,1.1269305259524618,3.448858620839824,-1.6904278864530937,4.792192519168157,-0.45573499427542785,-1.6904278864530937,-0.45573499427542785,-0.45573499427542785,-1.6904278864530937,1.1269305259524618,1.1269305259524618,0.3095721135469063,-0.45573499427542785,-0.45573499427542785,0.5442650057245721,-0.45573499427542785,0.5442650057245721,-0.45573499427542785,-0.45573499427542785,-0.45573499427542785,3.0036966243618695,-0.45573499427542785
HVAR_012,2.7111688881289355,1.1262063874077795,1.1262063874077795,1.1262063874077795,1.1262063874077795,1.1262063874077795,1.1262063874077795,1.1262063874077795,1.1262063874077795,1.1262063874077795,1.1262063874077795,1.1262063874077795,1.1262063874077795,3.1262063874077795,1.1262063874077795,1.1262063874077795,-0.4546484019959376,-0.4546484019959376,-0.4546484019959376,-0.4546484019959376,-0.4546484019959376,-0.4546484019959376,-0.4546484019959376,-1.692182439953255,-0.4546484019959376,-0.4546484019959376,-0.4546484019959376,-0.4546484019959376,-1.692182439953255,-1.692182439953255,-1.692182439953255,-1.692182439953255,-0.4546484019959376,7.971696438352154,11.662453603095909,6.715276599446375,-0.10721993923209894,6.622167195054893,-0.4546484019959376,5.26201387043362,2.7111688881289355,12.19229557786555,15.650728162003313,16.872659227496584,1.1262063874077795,7.056943724970666,12.46011043694592,13.82766877612509,1.1262063874077795,14.302223662165716,12.288713404869927,18.23938757206524,2.1262063874077795,10.884429602134503,16.16716023968874,19.476921610022558,2.1262063874077795,17.955532723249448,13.690169140238844,19.476921610022558,1.1262063874077795,9.080402697794653,15.12672873917711,19.476921610022558,4.1262063874077795,13.660509269862409,6.302170996905603,18.23938757206524,5.448134482295142,17.166624547787322,19.476921610022558,18.13755676652734,2.1262063874077795,11.898520961329432,14.252387122836764,18.17320800754822,2.1262063874077795,21.057776399426274,15.12672873917711,18.23938757206524,5.6497683434647925,1.1262063874077795,13.690169140238844,19.476921610022558,1.1262063874077795,2.1262063874077795,17.56043991614841,19.476921610022558,1.1303140987252185,10.611440788461834,-0.4546484019959376,1.1262063874077795,7.056943724970666,-0.4546484019959376,1.1262063874077795,14.302223662165716,-0.4546484019959376,2.1262063874077795,10.884429602134503,-0.4546484019959376,0.5453515980040624,16.37467793384573,1.5453515980040624,-0.4546484019959376,7.499547908390937,-0.4546484019959376,4.1262063874077795,13.660509269862409,0.5453515980040624,3.867279692891425,15.585769758383604,-0.4546484019959376,0.5453515980040624,10.317666171925715,-0.4546484019959376,2.1262063874077795,21.057776399426274,-0.4546484019959376,1.5453515980040624,-0.4546484019959376,-1.692182439953255,1.1262063874077795,3.4481344822951416,-1.692182439953255,4.793279111447648,-0.4546484019959376,-1.692182439953255,-0.4546484019959376,-0.4546484019959376,-1.692182439953255,1.1262063874077795,1.1262063874077795,0.307817560046745,-0.4546484019959376,-0.4546484019959376,0.5453515980040624,-0.4546484019959376,0.5453515980040624,-0.4546484019959376,-0.4546484019959376,-0.4546484019959376,3.0047832166413597,-0.4546484019959376
HVAR_013,2.1180067264762625,1.1180067264762625,1.1180067264762625,1.1180067264762625,1.1180067264762625,1.1180067264762625,1.1180067264762625,1.1180067264762625,1.1180067264762625,1.1180067264762625,1.1180067264762625,1.1180067264762625,1.1180067264762625,2.7029692271974186,1.1180067264762625,1.1180067264762625,-0.44242297425975785,-0.44242297425975785,-0.44242297425975785,-0.44242297425975785,-0.44242297425975785,-0.44242297425975785,-0.44242297425975785,-1.7117691806845858,-0.44242297425975785,-0.44242297425975785,-0.44242297425975785,-0.44242297425975785,-1.7117691806845858,-1.7117691806845858,-1.7117691806845858,-1.7117691806845858,-0.44242297425975785,8.267753845980945,11.56095022232499,6.717448362518631,-0.12680667996342976,6.717448362518631,-0.44242297425975785,5.183048582623358,2.1180067264762625,11.951687475131003,15.572207791594492,16.558375552982625,1.1180067264762625,6.845927181039461,12.337911733864138,13.596143121808362,1.1180067264762625,14.20646372996249,11.950967483184229,18.219800831333906,2.1180067264762625,10.823639113837679,15.943287789870302,19.489147037758734,2.1180067264762625,17.80523203020868,13.432270266545153,19.489147037758734,1.1180067264762625,8.754631347019911,14.762491991711684,19.489147037758734,4.1180067264762625,13.377749990167043,6.102012010532452,18.219800831333906,5.287931727918575,16.70308662924337,19.489147037758734,18.010610481823257,2.1180067264762625,11.828813160175613,14.121071246170775,17.72507043593812,2.1180067264762625,21.049576738494757,14.762491991711684,18.219800831333906,5.510324149255023,1.1180067264762625,13.432270266545153,19.489147037758734,1.1180067264762625,2.1180067264762625,17.264167472051646,19.489147037758734,0.5575770257402421,10.391257774394983,-0.44242297425975785,1.1180067264762625,6.845927181039461,-0.44242297425975785,1.1180067264762625,14.20646372996249,-0.44242297425975785,2.1180067264762625,10.823639113837679,-0.44242297425975785,0.5575770257402421,16.244802329472655,1.5575770257402421,-0.44242297425975785,7.194201646283891,-0.44242297425975785,4.1180067264762625,13.377749990167043,-0.44242297425975785,3.7275020271825543,15.14265692850735,-0.44242297425975785,0.5575770257402421,10.268383459439594,-0.44242297425975785,2.1180067264762625,21.049576738494757,-0.44242297425975785,1.1425395264613982,-0.44242297425975785,-1.7117691806845858,1.1180067264762625,3.4399348213636247,-1.7117691806845858,4.557577025740242,-0.44242297425975785,-1.7117691806845858,-0.44242297425975785,-0.44242297425975785,-1.7117691806845858,1.1180067264762625,1.1180067264762625,0.28823081931541417,-0.44242297425975785,-0.44242297425975785,0.5575770257402421,-0.44242297425975785,0.5575770257402421,-0.44242297425975785,-0.44242297425975785,-0.44242297425975785,2.8795051206276043,-0.44242297425975785
HVAR_014,2.7228586804449986,1.1378961797238425,1.1378961797238425,1.1378961797238425,1.1378961797238425,1.1378961797238425,1.1378961797238425,1.1378961797238425,1.1378961797238425,1.1378961797238425,1.1378961797238425,1.1378961797238425,1.1378961797238425,2.7228586804449986,1.1378961797238425,1.1378961797238425,-0.45804665170829306,-0.45804665170829306,-0.45804665170829306,-0.45804665170829306,-0.45804665170829306,-0.45804665170829306,-0.45804665170829306,-1.7144744078090142,-0.45804665170829306,-0.45804665170829306,-0.45804665170829306,-0.45804665170829306,-1.7144744078090142,-1.7144744078090142,-1.7144744078090142,-1.7144744078090142,-0.45804665170829306,8.317805269738777,11.579802884266082,6.650477805069876,-0.1295119070878581,6.761121868753868,-0.45804665170829306,5.239721902577861,2.1378961797238425,11.992764562984078,15.509359752603476,16.568604899396092,1.1378961797238425,6.995877174851414,12.257057357527874,13.72775637406255,1.1378961797238425,14.019774887324289,12.27645128998428,18.21709560420948,2.1378961797238425,10.867516923276881,16.063016971249837,19.4735233603102,2.1378961797238425,17.844270780952375,13.5803579772336,19.4735233603102,1.1378961797238425,8.938796079644147,15.073913476645856,19.4735233603102,3.9452511017814467,13.469093056876872,6.313431588760871,18.21709560420948,5.385823693167428,16.747334662715197,19.4735233603102,18.180177118924984,2.1378961797238425,11.886089029313302,14.068635969210298,17.98274262171152,2.1378961797238425,21.069466191742336,15.073913476645856,18.21709560420948,5.6614581357808555,1.1378961797238425,13.5803579772336,19.4735233603102,1.1378961797238425,2.1378961797238425,17.451746840300466,19.4735233603102,0.5419533482917069,10.396821731551942,-0.45804665170829306,1.1378961797238425,6.995877174851414,-0.45804665170829306,1.1378961797238425,14.019774887324289,-0.45804665170829306,2.1378961797238425,10.867516923276881,-0.45804665170829306,0.5419533482917069,16.248327949520238,1.541953348291707,-0.45804665170829306,7.342853248212012,-0.45804665170829306,3.9452511017814467,13.469093056876872,0.5419533482917069,3.789880861735292,15.151391831283064,-0.45804665170829306,0.5419533482917069,10.290146197881167,-0.45804665170829306,2.1378961797238425,21.069466191742336,-0.45804665170829306,1.126915849012863,-0.45804665170829306,-1.7144744078090142,1.1378961797238425,3.4598242746112047,-1.7144744078090142,4.671236365236673,-0.45804665170829306,-1.7144744078090142,-0.45804665170829306,-0.45804665170829306,-1.7144744078090142,1.1378961797238425,1.1378961797238425,0.28552559219098583,-0.45804665170829306,-0.45804665170829306,0.5419533482917069,-0.45804665170829306,0.5419533482917069,-0.45804665170829306,-0.45804665170829306,-0.45804665170829306,3.0013849669290042,-0.45804665170829306
